日期,時段名稱,具體時間,節氣,年柱,年納音,月柱,月納音,日柱,日納音,時柱,時納音,胎元,命宮,年星,月星,日星,時星,時星五行
1978-10-20,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,乙卯,大溪水,乙酉,泉中水,辛丑,辰宮,四綠,九紫,三碧,九紫,火
1978-10-20,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,乙卯,大溪水,丙戌,屋上土,辛丑,卯宮,四綠,九紫,三碧,八白,土
1978-10-20,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,乙卯,大溪水,丁亥,屋上土,辛丑,寅宮,四綠,九紫,三碧,七赤,金
1978-10-20,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,乙卯,大溪水,戊子,霹靂火,辛丑,丑宮,四綠,九紫,三碧,六白,金
1978-10-21,早子時,00:00-01:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,戊子,霹靂火,辛丑,丑宮,四綠,九紫,二黑,六白,金
1978-10-21,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,己丑,霹靂火,辛丑,子宮,四綠,九紫,二黑,五黃,土
1978-10-21,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,庚寅,松柏木,辛丑,亥宮,四綠,九紫,二黑,四綠,木
1978-10-21,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,辛卯,松柏木,辛丑,戌宮,四綠,九紫,二黑,三碧,木
1978-10-21,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,壬辰,長流水,辛丑,酉宮,四綠,九紫,二黑,二黑,土
1978-10-21,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,癸巳,長流水,辛丑,申宮,四綠,九紫,二黑,一白,水
1978-10-21,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,甲午,砂中金,辛丑,未宮,四綠,九紫,二黑,九紫,火
1978-10-21,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,乙未,砂中金,辛丑,午宮,四綠,九紫,二黑,八白,土
1978-10-21,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,丙申,山下火,辛丑,巳宮,四綠,九紫,二黑,七赤,金
1978-10-21,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,丁酉,山下火,辛丑,辰宮,四綠,九紫,二黑,六白,金
1978-10-21,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,戊戌,平地木,辛丑,卯宮,四綠,九紫,二黑,五黃,土
1978-10-21,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,己亥,平地木,辛丑,寅宮,四綠,九紫,二黑,四綠,木
1978-10-21,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,丙辰,沙中土,庚子,壁上土,辛丑,丑宮,四綠,九紫,二黑,三碧,木
1978-10-22,早子時,00:00-01:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,庚子,壁上土,辛丑,丑宮,四綠,九紫,一白,三碧,木
1978-10-22,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,辛丑,壁上土,辛丑,子宮,四綠,九紫,一白,二黑,土
1978-10-22,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,壬寅,金箔金,辛丑,亥宮,四綠,九紫,一白,一白,水
1978-10-22,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,癸卯,金箔金,辛丑,戌宮,四綠,九紫,一白,九紫,火
1978-10-22,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,甲辰,覆燈火,辛丑,酉宮,四綠,九紫,一白,八白,土
1978-10-22,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,乙巳,覆燈火,辛丑,申宮,四綠,九紫,一白,七赤,金
1978-10-22,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,丙午,天河水,辛丑,未宮,四綠,九紫,一白,六白,金
1978-10-22,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,丁未,天河水,辛丑,午宮,四綠,九紫,一白,五黃,土
1978-10-22,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,戊申,大驛土,辛丑,巳宮,四綠,九紫,一白,四綠,木
1978-10-22,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,己酉,大驛土,辛丑,辰宮,四綠,九紫,一白,三碧,木
1978-10-22,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,庚戌,釵釧金,辛丑,卯宮,四綠,九紫,一白,二黑,土
1978-10-22,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,辛亥,釵釧金,辛丑,寅宮,四綠,九紫,一白,一白,水
1978-10-22,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,丁巳,沙中土,壬子,桑柘木,辛丑,丑宮,四綠,九紫,一白,九紫,火
1978-10-23,早子時,00:00-01:00,霜降,戊午,天上火,庚戌,釵釧金,戊午,天上火,壬子,桑柘木,辛丑,丑宮,四綠,九紫,九紫,九紫,火
1978-10-23,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,癸丑,桑柘木,辛丑,子宮,四綠,九紫,九紫,八白,土
1978-10-23,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,甲寅,大溪水,辛丑,亥宮,四綠,九紫,九紫,七赤,金
1978-10-23,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,乙卯,大溪水,辛丑,戌宮,四綠,九紫,九紫,六白,金
1978-10-23,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,丙辰,沙中土,辛丑,酉宮,四綠,九紫,九紫,五黃,土
1978-10-23,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,丁巳,沙中土,辛丑,申宮,四綠,九紫,九紫,四綠,木
1978-10-23,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,戊午,天上火,辛丑,未宮,四綠,九紫,九紫,三碧,木
1978-10-23,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,己未,天上火,辛丑,午宮,四綠,九紫,九紫,二黑,土
1978-10-23,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,庚申,石榴木,辛丑,巳宮,四綠,九紫,九紫,一白,水
1978-10-23,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,辛酉,石榴木,辛丑,辰宮,四綠,九紫,九紫,九紫,火
1978-10-23,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,壬戌,大海水,辛丑,卯宮,四綠,九紫,九紫,八白,土
1978-10-23,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,癸亥,大海水,辛丑,寅宮,四綠,九紫,九紫,七赤,金
1978-10-23,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,戊午,天上火,甲子,海中金,辛丑,丑宮,四綠,九紫,九紫,六白,金
1978-10-24,早子時,00:00-01:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,甲子,海中金,辛丑,丑宮,四綠,九紫,八白,六白,金
1978-10-24,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,乙丑,海中金,辛丑,子宮,四綠,九紫,八白,五黃,土
1978-10-24,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,丙寅,爐中火,辛丑,亥宮,四綠,九紫,八白,四綠,木
1978-10-24,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,丁卯,爐中火,辛丑,戌宮,四綠,九紫,八白,三碧,木
1978-10-24,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,戊辰,大林木,辛丑,酉宮,四綠,九紫,八白,二黑,土
1978-10-24,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,己巳,大林木,辛丑,申宮,四綠,九紫,八白,一白,水
1978-10-24,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,庚午,路旁土,辛丑,未宮,四綠,九紫,八白,九紫,火
1978-10-24,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,辛未,路旁土,辛丑,午宮,四綠,九紫,八白,八白,土
1978-10-24,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,壬申,劍鋒金,辛丑,巳宮,四綠,九紫,八白,七赤,金
1978-10-24,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,癸酉,劍鋒金,辛丑,辰宮,四綠,九紫,八白,六白,金
1978-10-24,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,甲戌,山頭火,辛丑,卯宮,四綠,九紫,八白,五黃,土
1978-10-24,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,乙亥,山頭火,辛丑,寅宮,四綠,九紫,八白,四綠,木
1978-10-24,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,己未,天上火,丙子,澗下水,辛丑,丑宮,四綠,九紫,八白,三碧,木
1978-10-25,早子時,00:00-01:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,丙子,澗下水,辛丑,丑宮,四綠,九紫,七赤,三碧,木
1978-10-25,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,丁丑,澗下水,辛丑,子宮,四綠,九紫,七赤,二黑,土
1978-10-25,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,戊寅,城頭土,辛丑,亥宮,四綠,九紫,七赤,一白,水
1978-10-25,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,己卯,城頭土,辛丑,戌宮,四綠,九紫,七赤,九紫,火
1978-10-25,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,庚辰,白蠟金,辛丑,酉宮,四綠,九紫,七赤,八白,土
1978-10-25,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,辛巳,白蠟金,辛丑,申宮,四綠,九紫,七赤,七赤,金
1978-10-25,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,壬午,楊柳木,辛丑,未宮,四綠,九紫,七赤,六白,金
1978-10-25,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,癸未,楊柳木,辛丑,午宮,四綠,九紫,七赤,五黃,土
1978-10-25,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,甲申,泉中水,辛丑,巳宮,四綠,九紫,七赤,四綠,木
1978-10-25,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,乙酉,泉中水,辛丑,辰宮,四綠,九紫,七赤,三碧,木
1978-10-25,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,丙戌,屋上土,辛丑,卯宮,四綠,九紫,七赤,二黑,土
1978-10-25,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,丁亥,屋上土,辛丑,寅宮,四綠,九紫,七赤,一白,水
1978-10-25,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,庚申,石榴木,戊子,霹靂火,辛丑,丑宮,四綠,九紫,七赤,九紫,火
1978-10-26,早子時,00:00-01:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,戊子,霹靂火,辛丑,丑宮,四綠,九紫,六白,九紫,火
1978-10-26,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,己丑,霹靂火,辛丑,子宮,四綠,九紫,六白,八白,土
1978-10-26,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,庚寅,松柏木,辛丑,亥宮,四綠,九紫,六白,七赤,金
1978-10-26,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,辛卯,松柏木,辛丑,戌宮,四綠,九紫,六白,六白,金
1978-10-26,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,壬辰,長流水,辛丑,酉宮,四綠,九紫,六白,五黃,土
1978-10-26,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,癸巳,長流水,辛丑,申宮,四綠,九紫,六白,四綠,木
1978-10-26,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,甲午,砂中金,辛丑,未宮,四綠,九紫,六白,三碧,木
1978-10-26,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,乙未,砂中金,辛丑,午宮,四綠,九紫,六白,二黑,土
1978-10-26,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,丙申,山下火,辛丑,巳宮,四綠,九紫,六白,一白,水
1978-10-26,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,丁酉,山下火,辛丑,辰宮,四綠,九紫,六白,九紫,火
1978-10-26,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,戊戌,平地木,辛丑,卯宮,四綠,九紫,六白,八白,土
1978-10-26,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,己亥,平地木,辛丑,寅宮,四綠,九紫,六白,七赤,金
1978-10-26,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,辛酉,石榴木,庚子,壁上土,辛丑,丑宮,四綠,九紫,六白,六白,金
1978-10-27,早子時,00:00-01:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,庚子,壁上土,辛丑,丑宮,四綠,九紫,五黃,六白,金
1978-10-27,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,辛丑,壁上土,辛丑,子宮,四綠,九紫,五黃,五黃,土
1978-10-27,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,壬寅,金箔金,辛丑,亥宮,四綠,九紫,五黃,四綠,木
1978-10-27,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,癸卯,金箔金,辛丑,戌宮,四綠,九紫,五黃,三碧,木
1978-10-27,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,甲辰,覆燈火,辛丑,酉宮,四綠,九紫,五黃,二黑,土
1978-10-27,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,乙巳,覆燈火,辛丑,申宮,四綠,九紫,五黃,一白,水
1978-10-27,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,丙午,天河水,辛丑,未宮,四綠,九紫,五黃,九紫,火
1978-10-27,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,丁未,天河水,辛丑,午宮,四綠,九紫,五黃,八白,土
1978-10-27,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,戊申,大驛土,辛丑,巳宮,四綠,九紫,五黃,七赤,金
1978-10-27,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,己酉,大驛土,辛丑,辰宮,四綠,九紫,五黃,六白,金
1978-10-27,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,庚戌,釵釧金,辛丑,卯宮,四綠,九紫,五黃,五黃,土
1978-10-27,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,辛亥,釵釧金,辛丑,寅宮,四綠,九紫,五黃,四綠,木
1978-10-27,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,壬戌,大海水,壬子,桑柘木,辛丑,丑宮,四綠,九紫,五黃,三碧,木
1978-10-28,早子時,00:00-01:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,壬子,桑柘木,辛丑,丑宮,四綠,九紫,四綠,三碧,木
1978-10-28,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,癸丑,桑柘木,辛丑,子宮,四綠,九紫,四綠,二黑,土
1978-10-28,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,甲寅,大溪水,辛丑,亥宮,四綠,九紫,四綠,一白,水
1978-10-28,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,乙卯,大溪水,辛丑,戌宮,四綠,九紫,四綠,九紫,火
1978-10-28,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,丙辰,沙中土,辛丑,酉宮,四綠,九紫,四綠,八白,土
1978-10-28,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,丁巳,沙中土,辛丑,申宮,四綠,九紫,四綠,七赤,金
1978-10-28,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,戊午,天上火,辛丑,未宮,四綠,九紫,四綠,六白,金
1978-10-28,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,己未,天上火,辛丑,午宮,四綠,九紫,四綠,五黃,土
1978-10-28,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,庚申,石榴木,辛丑,巳宮,四綠,九紫,四綠,四綠,木
1978-10-28,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,辛酉,石榴木,辛丑,辰宮,四綠,九紫,四綠,三碧,木
1978-10-28,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,壬戌,大海水,辛丑,卯宮,四綠,九紫,四綠,二黑,土
1978-10-28,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,癸亥,大海水,辛丑,寅宮,四綠,九紫,四綠,一白,水
1978-10-28,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,癸亥,大海水,甲子,海中金,辛丑,丑宮,四綠,九紫,四綠,九紫,火
1978-10-29,早子時,00:00-01:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,甲子,海中金,辛丑,丑宮,四綠,九紫,三碧,九紫,火
1978-10-29,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,乙丑,海中金,辛丑,子宮,四綠,九紫,三碧,八白,土
1978-10-29,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,丙寅,爐中火,辛丑,亥宮,四綠,九紫,三碧,七赤,金
1978-10-29,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,丁卯,爐中火,辛丑,戌宮,四綠,九紫,三碧,六白,金
1978-10-29,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,戊辰,大林木,辛丑,酉宮,四綠,九紫,三碧,五黃,土
1978-10-29,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,己巳,大林木,辛丑,申宮,四綠,九紫,三碧,四綠,木
1978-10-29,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,庚午,路旁土,辛丑,未宮,四綠,九紫,三碧,三碧,木
1978-10-29,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,辛未,路旁土,辛丑,午宮,四綠,九紫,三碧,二黑,土
1978-10-29,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,壬申,劍鋒金,辛丑,巳宮,四綠,九紫,三碧,一白,水
1978-10-29,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,癸酉,劍鋒金,辛丑,辰宮,四綠,九紫,三碧,九紫,火
1978-10-29,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,甲戌,山頭火,辛丑,卯宮,四綠,九紫,三碧,八白,土
1978-10-29,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,乙亥,山頭火,辛丑,寅宮,四綠,九紫,三碧,七赤,金
1978-10-29,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,甲子,海中金,丙子,澗下水,辛丑,丑宮,四綠,九紫,三碧,六白,金
1978-10-30,早子時,00:00-01:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,丙子,澗下水,辛丑,丑宮,四綠,九紫,二黑,六白,金
1978-10-30,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,丁丑,澗下水,辛丑,子宮,四綠,九紫,二黑,五黃,土
1978-10-30,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,戊寅,城頭土,辛丑,亥宮,四綠,九紫,二黑,四綠,木
1978-10-30,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,己卯,城頭土,辛丑,戌宮,四綠,九紫,二黑,三碧,木
1978-10-30,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,庚辰,白蠟金,辛丑,酉宮,四綠,九紫,二黑,二黑,土
1978-10-30,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,辛巳,白蠟金,辛丑,申宮,四綠,九紫,二黑,一白,水
1978-10-30,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,壬午,楊柳木,辛丑,未宮,四綠,九紫,二黑,九紫,火
1978-10-30,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,癸未,楊柳木,辛丑,午宮,四綠,九紫,二黑,八白,土
1978-10-30,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,甲申,泉中水,辛丑,巳宮,四綠,九紫,二黑,七赤,金
1978-10-30,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,乙酉,泉中水,辛丑,辰宮,四綠,九紫,二黑,六白,金
1978-10-30,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,丙戌,屋上土,辛丑,卯宮,四綠,九紫,二黑,五黃,土
1978-10-30,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,丁亥,屋上土,辛丑,寅宮,四綠,九紫,二黑,四綠,木
1978-10-30,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,乙丑,海中金,戊子,霹靂火,辛丑,丑宮,四綠,九紫,二黑,三碧,木
1978-10-31,早子時,00:00-01:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,戊子,霹靂火,辛丑,丑宮,四綠,九紫,一白,三碧,木
1978-10-31,丑時,01:00-03:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,己丑,霹靂火,辛丑,子宮,四綠,九紫,一白,二黑,土
1978-10-31,寅時,03:00-05:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,庚寅,松柏木,辛丑,亥宮,四綠,九紫,一白,一白,水
1978-10-31,卯時,05:00-07:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,辛卯,松柏木,辛丑,戌宮,四綠,九紫,一白,九紫,火
1978-10-31,辰時,07:00-09:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,壬辰,長流水,辛丑,酉宮,四綠,九紫,一白,八白,土
1978-10-31,巳時,09:00-11:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,癸巳,長流水,辛丑,申宮,四綠,九紫,一白,七赤,金
1978-10-31,午時,11:00-13:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,甲午,砂中金,辛丑,未宮,四綠,九紫,一白,六白,金
1978-10-31,未時,13:00-15:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,乙未,砂中金,辛丑,午宮,四綠,九紫,一白,五黃,土
1978-10-31,申時,15:00-17:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,丙申,山下火,辛丑,巳宮,四綠,九紫,一白,四綠,木
1978-10-31,酉時,17:00-19:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,丁酉,山下火,辛丑,辰宮,四綠,九紫,一白,三碧,木
1978-10-31,戌時,19:00-21:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,戊戌,平地木,辛丑,卯宮,四綠,九紫,一白,二黑,土
1978-10-31,亥時,21:00-23:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,己亥,平地木,辛丑,寅宮,四綠,九紫,一白,一白,水
1978-10-31,晚子時,23:00-24:00,,戊午,天上火,庚戌,釵釧金,丙寅,爐中火,庚子,壁上土,辛丑,丑宮,四綠,九紫,一白,九紫,火
